TenantId	SourceSystem	"TimeGenerated [Abu Dhabi, Muscat]"	Computer	"EventTime [Abu Dhabi, Muscat]"	Facility	HostName	SeverityLevel	SyslogMessage	ProcessID	HostIP	ProcessName	MG	CollectorHostName	Type	_ResourceId
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.462 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01ga m=1 x=42wkhe01ga-1 mod=sandbox msghold_response={""id"":""ncCKvkoef3T6_ObJfrhDpS-SKwSqDNir"",""timestamp"":""2024-11-14T15:24:20.337106209Z"",""ud"":{""eta"":""120.00s"",""verdict"":""PROCEED""},""ad"":{""eta"":""0.00s"",""requests"":[{""sha256"":""c66627cea6f27b6b2940ffed727fe125c267a9b5a356dc7d87731a7d76fd73a2"",""metadata"":{""vip_ext"":""jpg"",""vip_mime"":""image/jpeg""},""uploadFlavour"":""RAW"",""destination"":{""path"":""v1/qrscan"",""serviceType"":""tap-vip""}}],""verdict"":""HOLD""}}"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.462 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01ga m=1 x=42wkhe01ga-1 mod=sandbox cmd=msghold_vip_request method=POST req=https://tap-vip.proofpoint.com/v1/qrscan?sha256=c66627cea6f27b6b2940ffed727fe125c267a9b5a356dc7d87731a7d76fd73a2&clusterId=dubaiairports_production-vm&pps=8.18.6.132&guid=ncCKvkoef3T6_ObJfrhDpS-SKwSqDNir&sizeInBytes=619440&extension=jpg&oextension=jpeg&mime=image%2Fjpeg&omime=image%2Fjpeg&name=img_1727.jpeg.jpg&source=msghold&vip_ext=jpg&vip_mime=image%2Fjpeg	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.582 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=session cmd=data rcpt_routes=default_inbound rcpt_notroutes=Bypass_Email_Banner_Recipient,ExternalBannerGroup,URL_Rewrite_Exclusion,journal,rv_bypass data_routes= data_notroutes=CEO_LinkedIn,InformationSecurityAdvisory,ServiceNowTest"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.655 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4ba mod=mail cmd=helo value=mymail.dubaiairports.ae extended=1 routes=	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.692 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	"info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=session cmd=data rcpt_routes= rcpt_notroutes=Bypass_Email_Banner_Recipient,ExternalBannerGroup,URL_Rewrite_Exclusion,default_inbound,journal,rv_bypass data_routes= data_notroutes=CEO_LinkedIn,InformationSecurityAdvisory,ServiceNowTest"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.702 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=session cmd=headers hfrom=muckmsv@sita.gmsmail.com routes= notroutes=*	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.739 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=dmarc cmd=query id=12 query=sita.gmsmail.com.nr6jfzfz2p._efdprecheck type=1 purpose=precheck record=NXDOMAIN ttl=300 dmarc_verified=unknown	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.740 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=spf dnsid=11 record=""v=spf1 include:_spf.mconnect.aero -all"" querydepth=0"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.741 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=spf dnsid=13 record=""v=spf1 ip4:57.250.220.30 ip4:57.255.0.43 ip4:57.6.17.90 -all"" querydepth=1"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.743 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=mimelint cmd=getlint lint=header_mime_version_eccentric_capitalization:1	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.743 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=mimelint cmd=getlint mime=1 score=1 threshold=100 duration=0.000	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.743 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=mimelint cmd=getlint warn=0	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.762 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=mimelint cmd=getlint lint=header_mime_version_eccentric_capitalization:1	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.763 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=spf cmd=run cmd=eob result=pass	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.763 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=mimelint cmd=getlint mime=1 score=1 threshold=100 duration=0.000	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.763 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=mimelint cmd=getlint warn=0	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.764 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=dkim cmd=run cmd=eob hfrom_domain=sita.gmsmail.com err=""no matching selector"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.771 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=dkimv cmd=run signature=0 identity=@sita.gmsmail.com host=mail._domainkey.sita.gmsmail.com result=pass result_detail=pass	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.772 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=dmarc cmd=run arc_result=none arc_result_detail=none arc_trusted_flag=0 arc_override=0 dmarc_detail= dmarc_record=v=DMARC1 p=quarantine fo=1 rua=mailto:dmarc-admin@mconnect.aero dmarcverified=unknown final_dmarc_result=pass orig_dmarc_result=pass auth_result=pass original_auth_result= dyndmarc_override_id= dmarcoverride_type=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.786 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	"info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=dkim cmd=run cmd=eob hfrom_domain=sita.gmsmail.com err=""no matching selector"""	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.872 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01ge mod=smtpsrv cmd=starttls tls_version=TLSv1.2 cipher=ECDHE-RSA-AES128-GCM-SHA256 cipher_bits=128 verify=NOT	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.909 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=session cmd=headers hfrom=notifications-noreply@linkedin.com routes= notroutes=*	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.934 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	info s=42wkhe01gf mod=mail cmd=helo value=mail-pg1-f178.google.com extended=1 routes=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.950 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	"info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=spf dnsid=2 record=""v=spf1 redirect=_spf.linkedin.com"" querydepth=0"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.950 PM"	ppagent	"11/14/2024, 7:24:20.000 PM"	local6	ppagent	info	"info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=spf dnsid=4 record=""v=spf1 ip4:108.174.3.0/24 ip4:108.174.6.0/24 ip4:108.174.0.0/24 ip6:2620:109:c003:104::/64 ip6:2620:109:c006:104::/64 ip6:2620:119:50c0:207::/64 ~all"" querydepth=1"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:20.969 PM"	ppmaster	"11/14/2024, 7:24:20.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 status=""restquery returned a response"" restquery_stage=SCORING_API"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.009 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=spam clx_result=success status=OK	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.012 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	"info s=42sv20u4ba m=1 x=42sv20u4ba-1 status=""restquery returned a response"" restquery_stage=SCORING_API"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.012 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=spam clx_result_group=0 clx_score=166 clx_shade=MLX priority_score=360 impostor_score=0 rcpts=undef	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.013 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=sandbox cmd=run token=""X-Proofpoint-TraceToken: 1731597861 6gQ1XCpHlIcrjF9BgNCl92X3wvX7dVFX 42wkhe01gb-3 dubaiairports_production-vm 8.98.518-24101000 -eu"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.013 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=sandbox cmd=run mod=sandbox cmd=check_post eta=120	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.072 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=spam clx_result=success status=OK	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.072 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4ba m=1 x=42sv20u4ba-1 mod=spam clx_result_group=0 clx_score=1034 clx_shade=Outbound priority_score=1501 impostor_score=0 rcpts=undef	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.181 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	"info s=42sv20u4ba mod=smtpsrv tls-alert=""sent warning: close notify"""	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.235 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb m=3 x=42wkhe01gb-3 mod=sandbox msghold_response={""id"":""6gQ1XCpHlIcrjF9BgNCl92X3wvX7dVFX"",""timestamp"":""2024-11-14T15:24:21.109104267Z"",""ud"":{""eta"":""120.00s"",""verdict"":""PROCEED""}}"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.240 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=mimelint cmd=getlint lint=	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.243 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=mimelint cmd=getlint mime=1 score=0 threshold=100 duration=0.001	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.243 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=mimelint cmd=getlint warn=0	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.329 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=spf cmd=run cmd=eob result=pass	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.330 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	"info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=dkim cmd=run cmd=eob hfrom_domain=linkedin.com err=""no matching selector"""	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.347 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=dkimv cmd=run signature=0 identity=@mailc.linkedin.com host=d2048-202308-0c._domainkey.mailc.linkedin.com result=pass result_detail=pass	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.348 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=dkimv cmd=run signature=1 identity=@linkedin.com host=d2048-202308-00._domainkey.linkedin.com result=pass result_detail=pass	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.349 PM"	ppagent	"11/14/2024, 7:24:21.000 PM"	local6	ppagent	info	"info s=42sv20u4b9 m=1 x=42sv20u4b9-1 mod=dmarc cmd=run arc_result=none arc_result_detail=none arc_trusted_flag=0 arc_override=0 dmarc_detail= dmarc_record=""v=DMARC1  p=reject  rua=mailto:d@rua.agari.com,mailto:yfy3q-9359@rua.dmarc.emailanalyst.com  ruf=mailto:d@ruf.agari.com,mailto:yfy3q-9359@ruf.dmarc.emailanalyst.com"" dmarcverified=known final_dmarc_result=pass orig_dmarc_result=pass auth_result=pass original_auth_result= dyndmarc_override_id= dmarcoverride_type="	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:21.463 PM"	ppmaster	"11/14/2024, 7:24:21.000 PM"	local6	ppmaster	info	"info s=42wkhe01gb mod=smtpsrv tls-alert=""sent warning: close notify"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
